,0
594,126834.7703
595,110320.2152
596,135793.4105
597,82675.33387
598,117546.9665
599,86199.97773
600,86218.43535
601,99960.02205
602,124051.8817
603,127095.9213
604,88655.30177
605,85625.38332
606,124295.7688
607,122878.1414
608,111691.7738
609,118860.3855
610,128932.3001
611,119326.5258
612,115122.3129
613,119654.7606
614,91445.87286
615,128391.154
616,101848.5129
617,133899.0759
618,109990.5616
619,115937.1849
620,137617.8833
621,106027.6865
622,76198.6306
623,86098.8149
624,126141.9247
625,97908.26778
626,113492.2094
627,116135.1464
628,87971.45302
629,129473.354
630,128135.6618
631,110981.2679
632,108086.2347
633,122835.0073
634,99882.48528
635,127919.4111
636,129319.7932
637,142435.2254
638,94999.43799
639,112303.3825
640,90500.08028
641,117836.5083
642,129050.6381
643,125466.1573
644,120071.1299
645,91520.39334
646,120903.3182
647,119118.7354
648,129821.7346
649,131949.9402
650,92045.12738
651,115643.6967
652,95788.46725
653,114416.2916
654,119962.7847
655,119001.7887
656,77968.46754
657,81027.76861
658,120545.4441
659,113141.0056
660,118349.7309
661,113343.9708
662,84849.17499
663,124636.4045
664,123924.4801
665,87621.94275
666,74.01054077
667,118755.9485
668,146982.4576
669,135123.7031
670,136220.5877
671,106702.4129
672,127192.1529
673,96745.71081
674,116145.7104
675,117098.8521
676,105019.5701
677,126123.9701
678,113108.507
679,129639.6341
680,120720.5082
681,102254.1896
682,99777.02614
683,89415.07439
684,72638.13187
685,131055.2975
686,91143.43767
687,132445.4259
688,110953.6825
689,74332.77058
690,92011.7732
691,120984.1253
692,85924.7924
693,153362.7568
694,85815.50552
695,129162.1275
696,109206.4973
697,129093.3817
698,121014.0944
699,128028.3417
700,117228.034
701,104053.7312
702,116802.3077
703,116517.2413
704,136974.8773
705,122000.3431
706,117130.4868
707,123126.2594
708,129355.3732
709,129825.2418
710,143914.618
711,94200.17454
712,122009.4798
713,103900.044
714,131769.5333
715,120439.6389
716,132636.0426
717,126690.5003
718,73921.24713
719,121264.3184
720,114731.2379
721,116335.6881
722,114475.6286
723,121891.9883
724,118223.7381
725,100980.2749
726,137635.3611
727,117728.2935
728,114798.4549
729,126385.5071
730,120942.1419
731,126414.6431
732,77229.52136
733,130710.0429
734,116506.3752
735,117938.7954
736,123535.9377
737,115855.6057
738,113250.5597
739,134077.2296
740,127076.566
741,113373.679
742,120200.1815
743,120078.8011
744,126146.4829
745,106347.9332
746,159081.6486
747,135238.4289
748,118228.4077
749,116079.3129
750,130527.4527
751,118007.7912
752,124121.8638
753,125302.2506
754,112659.5784
755,123336.3001
756,79474.63331
757,128987.0564
758,125557.5706
759,132811.5378
760,154001.421
761,116770.6572
762,106445.723
763,132838.6872
764,113310.2832
765,90241.96592
766,125627.2028
767,124062.6892
768,94478.45913
769,122470.5449
770,100226.8201
771,109215.7863
772,130882.7408
773,104260.892
774,94304.91475
775,118731.2655
776,116638.4874
777,106436.0553
778,82866.34571
779,125938.8139
780,105531.7645
781,113591.7081
782,121986.5796
783,126798.4637
784,124525.2479
785,126347.2943
786,125002.1722
787,141697.402
788,76071.02741
789,125824.6115
790,128650.3784
791,81784.70964
792,115711.5604
793,127012.859
794,117810.2196
795,134036.5081
796,129431.3034
797,84711.57335
798,96590.67275
799,118732.3347
800,131945.4366
801,125414.1865
802,107985.4098
803,131618.239
804,130997.546
805,81182.05635
806,108643.7951
807,81234.47954
808,80716.30021
809,126905.6221
810,159439.1707
811,124911.1768
812,109070.3862
813,124754.1006
814,128899.976
815,89487.58458
816,113490.1493
817,127297.8027
818,127768.825
819,131274.4763
820,121231.5061
821,76947.84093
822,117723.9249
823,97431.82645
824,127501.4593
825,106986.8102
826,121387.4894
827,115604.7475
828,95070.94702
829,124381.3983
830,122618.5105
831,130469.2557
832,138611.7186
833,85269.38547
834,113372.736
835,115318.0041
836,122616.1672
837,91052.74498
838,125962.2249
839,92887.58991
840,130043.9396
841,77744.94323
842,121591.9903
843,129994.2472
844,138123.3069
845,137123.6042
846,125109.7743
847,109830.2151
848,124927.9642
849,96755.57352
850,83387.74212
851,141786.3738
852,119267.1331
853,129485.1012
854,128088.66
855,112193.9795
856,125328.3109
857,124347.1407
858,148801.1693
859,120831.8344
860,154677.0531
861,110419.2941
862,124720.5807
863,107362.038
864,114984.8859
865,135584.4891
866,93970.81571
867,133019.0668
868,104031.4851
869,119796.5378
870,120677.0003
871,103473.1933
872,116485.9366
873,98163.83438
874,84033.91581
875,125760.4909
876,110630.0672
877,119177.037
878,97676.56161
879,80292.21651
880,99815.21985
881,121408.2509
882,113309.1959
883,118235.7129
884,89321.41154
885,133382.535
886,116233.9921
887,152169.4824
888,118703.0309
889,99304.43781
890,115164.3396
891,99823.67887
892,122743.7059
893,115797.1684
894,102818.512
895,124080.1211
896,139287.6187
897,124975.0124
898,135399.2125
899,122221.1297
900,132881.039
901,100092.8728
902,69794.71132
903,132052.7478
904,122813.2691
905,119065.7583
906,100246.0766
907,131744.5493
908,89052.08545
909,117639.3769
910,118415.9114
911,123683.3545
912,135364.975
913,95042.37734
914,84669.3937
915,100344.755
916,120707.7302
917,121676.2529
918,82915.23815
919,116505.3206
920,123448.2875
921,128600.4659
922,124109.9014
923,100514.1824
924,133182.6972
925,124497.9589
926,118189.7495
927,93776.14552
928,103701.5549
929,74998.08502
930,121135.7863
931,104275.9367
932,81649.45822
933,123082.6102
934,111806.2492
935,134609.612
936,123256.1862
937,115300.6245
938,105415.8919
939,120403.9763
940,128942.1846
941,125198.6615
942,148974.5375
943,125030.2438
944,113703.9339
945,124379.4744
946,103416.8406
947,130109.321
948,117467.6365
949,89855.05648
950,119789.0293
951,107172.2371
952,114926.5063
953,80596.09907
954,133647.146
955,122740.1345
956,117078.3894
957,133186.7391
958,120986.9713
959,123268.0717
960,109148.6764
961,114425.6072
962,122281.2123
963,86352.76577
964,137673.2565
965,127423.5798
966,107326.6691
967,139652.6262
968,88842.62383
969,84880.43349
970,104670.0137
971,118552.4781
972,112157.2178
973,110703.4819
974,110170.7515
975,116696.9551
976,112324.0032
977,114090.9306
978,133360.8487
979,113273.4352
980,81167.35291
981,119347.8244
982,114572.7056
983,97746.08753
984,116086.465
985,138232.235
986,110487.5676
987,74.01054077
988,113605.5333
989,130755.7374
990,105588.045
991,83898.08072
992,118652.0372
993,113825.7913
994,135400.7641
995,116595.4406
996,113057.087
997,95934.75065
998,71887.28984
999,114759.4591
1000,80009.28083
1001,117630.969
1002,113834.0684
1003,118003.9758
1004,119187.1112
1005,135330.7507
1006,115660.8225
1007,120480.221
1008,112590.3229
1009,114167.5236
1010,111778.7848
1011,82999.64984
1012,122646.5827
1013,123584.7975
1014,85369.59847
1015,137737.621
1016,129914.5636
1017,122184.8188
1018,122675.5058
1019,118743.4751
1020,123904.3673
1021,133749.39
1022,131046.0092
1023,116876.7385
1024,124655.3226
1025,101393.0051
1026,123237.6938
1027,121457.4987
1028,111027.9147
1029,110747.9542
1030,153071.8654
1031,103789.7919
1032,125800.989
1033,113084.4885
1034,126973.5249
1035,110786.0355
1036,120118.0627
1037,104453.4608
1038,87167.02876
1039,152645.6876
1040,122028.6277
1041,130699.7632
1042,123289.1901
1043,116055.5739
1044,126533.0912
1045,99858.52079
1046,129291.7206
1047,93099.16483
1048,107803.5752
1049,115932.8677
1050,122532.3534
1051,128485.3144
1052,136885.5191
1053,90750.27267
1054,119261.6749
1055,111411.6459
1056,102082.2376
1057,118738.9817
1058,90723.48362
1059,118970.2139
1060,112516.2692
1061,126012.0484
1062,92597.57558
1063,84690.73996
1064,118105.237
1065,133563.7173
1066,102076.1899
1067,117163.4405
1068,95369.79829
1069,126630.2739
1070,123820.8666
1071,121035.6872
1072,89846.88184
1073,125572.9108
1074,131799.7882
1075,99168.32889
1076,117003.7748
1077,86278.71078
1078,123765.1861
1079,113279.6688
1080,117941.1374
1081,123263.5952
1082,135073.5269
1083,72789.2021
1084,113717.5925
1085,113847.2719
1086,91314.83217
1087,119414.8909
1088,127621.3813
1089,126581.6023
1090,112897.6996
1091,121114.4652
1092,92737.49623
1093,116596.6089
1094,114949.7399
1095,74158.2665
1096,135991.0479
1097,133180.5053
1098,115844.3045
1099,131064.709
1100,110241.9635
1101,133519.7736
1102,147311.8758
1103,79098.262
1104,121623.8968
1105,89700.05015
1106,113895.9696
1107,110773.6796
1108,143354.4399
1109,127969.6718
1110,126612.8463
1111,127221.9187
1112,94119.90074
1113,74.01054077
1114,93271.05482
1115,127802.3122
1116,117681.6774
1117,93307.8801
1118,111133.484
1119,131978.7304
1120,108720.4256
1121,91835.80868
1122,121350.1986
1123,130234.9999
1124,104090.8882
1125,119382.7111
1126,93049.59679
1127,140933.0216
1128,117396.5211
1129,123127.7453
1130,95587.26643
1131,94493.7536
1132,114698.6813
1133,126162.4427
1134,92598.36906
1135,92289.4677
1136,95053.02701
1137,106594.1797
1138,119105.478
1139,103123.7742
1140,105820.4249
1141,121872.1974
1142,112193.076
1143,85058.1337
1144,125228.8839
1145,110700.8706
1146,78843.37748
1147,118450.6223
1148,84007.52642
1149,120642.7634
1150,103694.1117
1151,126489.8235
1152,127846.3862
1153,119024.8889
1154,120222.5495
1155,128279.9627
1156,117999.9948
1157,144540.7997
1158,89722.10895
1159,151681.1112
1160,99632.53823
1161,126485.9352
1162,129785.7945
1163,125278.9549
1164,119231.992
1165,105319.0658
1166,124353.4945
1167,121368.6938
1168,101192.858
1169,124976.5615
1170,116600.9936
1171,135223.5763
1172,79208.33198
1173,125731.7784
1174,140657.6207
1175,128649.0317
1176,117781.1643
1177,117725.6477
1178,125368.777
1179,109446.8406
1180,138193.9432
1181,113189.7268
1182,122256.656
1183,119605.5009
1184,141393.9238
1185,123884.0811
1186,104587.2512
1187,119128.4572
1188,114152.6773
1189,122736.7538
1190,128419.1253
1191,122349.414
1192,83318.05279
1193,113246.0712
1194,76831.56218
1195,119783.765
1196,102109.3019
1197,117518.1514
1198,136503.5837
1199,87475.51082
1200,97653.04886
1201,97382.47209
1202,127093.6717
1203,121664.5641
1204,113633.8022
1205,130352.8302
1206,110246.6321
1207,108894.1076
1208,95599.90039
1209,115269.6507
1210,154496.3051
1211,120451.4295
1212,135782.4799
1213,113976.7164
1214,122482.9314
1215,98388.61947
1216,121038.4447
1217,104267.1397
1218,103795.4389
1219,140218.5736
1220,117095.363
1221,126901.8059
1222,120577.0628
1223,130179.6681
1224,110454.2427
1225,101030.3695
1226,148891.6695
1227,101590.7888
1228,74524.83454
1229,117165.0929
1230,113086.297
1231,128039.4334
1232,102123.7531
1233,135312.9241
1234,130238.7823
1235,79687.33681
1236,101616.7282
1237,82186.75559
1238,125278.4512
1239,116169.1464
1240,123975.4586
1241,120787.3181
1242,115973.8004
1243,139467.7468
1244,112487.0291
1245,128560.667
1246,109441.5085
1247,114270.2155
1248,118640.5366
1249,75107.48428
1250,123574.6448
1251,120963.3571
1252,110470.4692
1253,125669.3327
1254,103233.696
1255,100053.2931
1256,128604.0174
1257,111112.9726
1258,125413.0762
1259,113709.9628
1260,96322.27312
1261,91654.07728
1262,127666.7288
1263,100553.8068
1264,122651.1684
1265,115048.7816
1266,124942.6142
1267,107806.8467
1268,142473.0891
1269,140508.8935
1270,86554.78901
1271,130239.9332
1272,115993.4602
1273,123261.0211
1274,133350.3609
1275,106375.4943
1276,114285.4098
1277,117813.68
1278,117108.6066
1279,121608.2099
1280,118044.7678
1281,125573.9346
1282,91502.64923
1283,78396.19588
1284,126261.428
1285,124570.1818
1286,119504.9397
1287,145610.7354
1288,138487.0203
1289,81180.64031
1290,131448.8971
1291,114557.9694
1292,113063.9441
1293,118698.2004
1294,128191.4858
1295,112851.535
1296,74.01054077
1297,110238.2276
1298,133553.779
1299,84595.36291
1300,82215.59587
1301,132383.5005
1302,99013.48866
1303,110477.9203
1304,130056.5395
1305,126762.6632
1306,135886.2314
1307,123703.557
1308,137906.047
1309,127044.1129
1310,133101.389
1311,133144.4501
1312,135655.227
1313,128510.9261
1314,115442.2057
1315,130505.1741
1316,80987.53715
1317,119958.1592
1318,127772.9047
1319,129045.4761
1320,94366.34162
1321,118592.3603
1322,132520.2631
1323,99816.22531
1324,105573.8121
1325,116069.5488
1326,118979.826
1327,112613.7383
1328,74003.68808
1329,114895.4966
1330,95851.04746
1331,77948.85525
1332,102073.886
1333,126724.4878
1334,77603.46299
1335,130481.1343
1336,124458.0744
1337,87227.59733
1338,105039.7085
1339,96549.81356
1340,131153.7424
1341,81196.17249
1342,120929.8314
1343,76554.89173
1344,76638.8982
1345,113141.1648
1346,98937.81274
1347,125652.7962
1348,132605.5754
1349,124092.4291
1350,126260.5573
1351,100377.8839
1352,83067.00339
1353,122279.3713
1354,147697.2276
1355,120764.2347
1356,125337.406
1357,111543.603
1358,96430.84521
1359,124976.5583
1360,112410.9547
1361,104727.7724
1362,131555.5959
1363,93725.57777
1364,125420.7586
1365,78185.11058
1366,116851.8695
1367,118248.4105
1368,114749.4579
1369,113804.0878
1370,92709.56747
1371,117711.0688
1372,112817.6715
1373,97309.55035
1374,117916.4244
1375,104778.2856
1376,105932.0532
1377,120964.7808
1378,89976.18095
1379,125533.8875
1380,123277.0414
1381,131495.8073
1382,111020.4442
1383,127002.0011
1384,86005.00464
1385,124285.2546
1386,119704.9881
1387,120190.0059
1388,113135.723
1389,120936.1021
1390,103686.917
1391,117417.8281
1392,127465.5722
1393,119791.6354
1394,113063.0714
1395,76828.08066
1396,136579.8904
1397,115839.8313
1398,103168.5901
1399,120025.9332
1400,108560.6166
1401,117065.6233
1402,70571.21843
1403,140075.3257
1404,103473.3701
1405,125277.7996
1406,109965.8771
1407,111872.7418
1408,114495.1915
1409,121742.8406
1410,119066.8299
1411,125684.9345
1412,110338.4121
1413,122631.6859
1414,122263.3171
1415,131821.3683
1416,87474.78978
1417,119487.6637
1418,147519.8943
1419,141565.8672
1420,117662.1774
1421,99217.84632
1422,131596.2981
1423,127416.279
1424,102712.6469
1425,126994.4542
1426,98743.9185
1427,110008.7088
1428,131768.5962
1429,122643.9397
1430,114031.6712
1431,112447.7856
1432,103393.7428
1433,127354.1692
1434,144812.7989
1435,121591.2052
1436,85872.98897
1437,74.01054077
1438,114850.9184
1439,74.01054077
1440,106532.5776
1441,111852.1431
1442,125517.2654
1443,122627.6719
1444,86458.41831
1445,130209.6883
1446,149940.6889
1447,94487.79399
1448,120026.9396
1449,135880.4107
1450,91092.56277
1451,123197.8442
1452,119414.3406
1453,92017.51011
1454,120015.0646
1455,134820.7232
1456,127249.0129
1457,132052.1791
1458,78233.68345
1459,136453.1808
1460,135531.5324
1461,130712.7436
1462,104859.3961
1463,116670.1905
1464,116996.9201
1465,91800.49354
1466,93350.9228
1467,96465.88613
1468,94256.62513
1469,114272.5186
1470,120814.7688
1471,74935.72782
1472,116897.3316
1473,114103.7356
1474,119328.5962
1475,124221.8041
1476,81191.14211
1477,113137.4386
1478,127706.5391
1479,135014.7567
1480,129085.6191
1481,129054.2655
1482,129266.1333
1483,122461.9591
1484,117994.2033
1485,102656.5321
1486,133861.7432
1487,115105.3838
1488,125425.8451
1489,152158.7156
1490,98245.8192
1491,140140.8678
1492,76313.63464
1493,133156.5753
1494,93473.31631
1495,109928.634
1496,109925.702
1497,119927.9218
1498,104099.1754
1499,108848.3956
1500,120273.6575
1501,108083.5089
1502,119273.6819
1503,121355.2796
1504,119868.3604
1505,127488.9669
1506,110311.5479
1507,122073.3299
1508,77924.03448
1509,108881.8234
1510,89034.01392
1511,69806.13918
1512,83136.23797
1513,89679.83792
1514,76998.11775
1515,97789.00524
1516,131781.2608
1517,113338.8142
1518,72066.83819
1519,117610.4676
1520,67278.66615
1521,77660.83834
1522,134605.7663
1523,108428.7599
1524,144325.1717
1525,127626.7053
1526,93261.0652
1527,86930.90337
1528,113629.3843
1529,131819.4834
1530,115331.2085
1531,127375.1969
1532,127606.0117
1533,66514.88533
1534,110769.9267
1535,146828.7814
1536,97080.57817
1537,111483.3401
1538,117465.3826
1539,112677.8794
1540,120302.9005
1541,137208.5815
1542,99581.55763
1543,129752.4009
1544,85688.46056
1545,124127.6434
1546,124386.8069
1547,85968.48172
1548,123354.1244
1549,87175.84916
1550,121590.5547
1551,125954.8508
1552,126420.8747
1553,127455.5659
1554,95806.09289
1555,122186.94
1556,121936.947
1557,80946.41529
1558,145317.8462
1559,91313.2798
1560,118938.0531
1561,116767.4703
1562,87932.29898
1563,78014.40768
1564,80633.14697
1565,92388.82578
1566,122752.332
1567,115593.9046
1568,146561.7994
1569,121852.9269
1570,121167.4898
1571,114345.1056
1572,127216.9263
1573,124513.6621
1574,92897.74357
1575,130882.7645
1576,92431.11955
1577,76090.01114
1578,114296.5665
1579,109445.9977
1580,121201.7385
1581,109178.667
1582,136546.3687
1583,120519.6551
1584,136565.9548
1585,112357.4663
1586,113425.492
1587,124714.8576
1588,111272.177
1589,120528.1179
1590,114255.7213
1591,119152.4747
1592,99330.72917
1593,152393.8909
1594,127884.7166
1595,92426.50088
1596,121887.9577
1597,130687.9187
1598,92724.08851
1599,114345.5101
1600,128367.4137
1601,116885.5349
1602,151075.6599
1603,115961.7243
1604,110397.6247
1605,121908.1443
1606,122086.8515
1607,129286.3531
1608,111353.6319
1609,112866.9859
1610,115172.751
1611,116377.3393
1612,112540.306
1613,112030.5516
1614,84254.81551
1615,90725.45258
1616,116798.4073
1617,120455.8264
1618,76183.09521
1619,114934.7613
1620,102493.3243
1621,83532.49622
1622,114202.0223
1623,121175.3205
1624,133746.8866
1625,116449.436
1626,88727.31473
1627,118068.6403
1628,120618.7725
1629,98749.95414
1630,103896.5929
1631,115119.9532
1632,102542.988
1633,121281.7285
1634,146882.0857
1635,104080.7441
1636,91788.03085
1637,116461.4379
1638,113054.3903
1639,79131.01544
1640,122597.1457
1641,125792.9322
1642,124633.2078
1643,81947.03206
1644,132500.7596
1645,113282.8987
1646,121448.2044
1647,123274.1988
1648,127212.3625
1649,99883.65069
1650,119214.1643
1651,123582.8836
1652,101398.9695
1653,122175.1545
1654,146168.4666
1655,112741.24
1656,127795.355
1657,113917.4476
1658,134584.9221
1659,132382.8123
1660,120144.7781
1661,120222.9298
1662,123064.795
1663,117489.6337
1664,106795.405
1665,121481.9706
1666,88738.14653
1667,87753.84908
1668,121965.521
1669,117183.9308
1670,87113.78876
1671,130002.8048
1672,127245.5512
1673,127507.8012
1674,76460.28151
1675,82995.576
1676,83083.18653
1677,85553.42951
1678,119406.101
1679,121190.062
1680,128864.311
